"beta0","beta1","ssr"
51.6,2.59,231378.83
51.7,2.59,230982.18
51.8,2.59,230586.03
51.9,2.59,230190.38
52,2.59,229795.23
52.1,2.59,229400.58
52.2,2.59,229006.43
52.3,2.59,228612.78
52.4,2.59,228219.63
52.5,2.59,227826.98
52.6,2.59,227434.83
52.7,2.59,227043.18
52.8,2.59,226652.03
52.9,2.59,226261.38
53,2.59,225871.23
53.1,2.59,225481.58
53.2,2.59,225092.43
53.3,2.59,224703.78
53.4,2.59,224315.63
53.5,2.59,223927.98
53.6,2.59,223540.83
53.7,2.59,223154.18
53.8,2.59,222768.03
53.9,2.59,222382.38
54,2.59,221997.23
54.1,2.59,221612.58
54.2,2.59,221228.43
54.3,2.59,220844.78
54.4,2.59,220461.63
54.5,2.59,220078.98
54.6,2.59,219696.83
54.7,2.59,219315.18
54.8,2.59,218934.03
54.9,2.59,218553.38
55,2.59,218173.23
55.1,2.59,217793.58
55.2,2.59,217414.43
55.3,2.59,217035.78
55.4,2.59,216657.63
55.5,2.59,216279.98
55.6,2.59,215902.83
55.7,2.59,215526.18
55.8,2.59,215150.03
55.9,2.59,214774.38
56,2.59,214399.23
56.1,2.59,214024.58
56.2,2.59,213650.43
56.3,2.59,213276.78
56.4,2.59,212903.63
56.5,2.59,212530.98
56.6,2.59,212158.83
56.7,2.59,211787.18
56.8,2.59,211416.03
56.9,2.59,211045.38
57,2.59,210675.23
57.1,2.59,210305.58
57.2,2.59,209936.43
57.3,2.59,209567.78
57.4,2.59,209199.63
57.5,2.59,208831.98
57.6,2.59,208464.83
57.7,2.59,208098.18
57.8,2.59,207732.03
57.9,2.59,207366.38
58,2.59,207001.23
58.1,2.59,206636.58
58.2,2.59,206272.43
58.3,2.59,205908.78
58.4,2.59,205545.63
58.5,2.59,205182.98
58.6,2.59,204820.83
58.7,2.59,204459.18
58.8,2.59,204098.03
58.9,2.59,203737.38
59,2.59,203377.23
59.1,2.59,203017.58
59.2,2.59,202658.43
59.3,2.59,202299.78
59.4,2.59,201941.63
59.5,2.59,201583.98
59.6,2.59,201226.83
59.7,2.59,200870.18
59.8,2.59,200514.03
59.9,2.59,200158.38
60,2.59,199803.23
60.1,2.59,199448.58
60.2,2.59,199094.43
60.3,2.59,198740.78
60.4,2.59,198387.63
60.5,2.59,198034.98
60.6,2.59,197682.83
60.7,2.59,197331.18
60.8,2.59,196980.03
60.9,2.59,196629.38
61,2.59,196279.23
61.1,2.59,195929.58
61.2,2.59,195580.43
61.3,2.59,195231.78
61.4,2.59,194883.63
61.5,2.59,194535.98
61.6,2.59,194188.83
61.7,2.59,193842.18
61.8,2.59,193496.03
61.9,2.59,193150.38
62,2.59,192805.23
62.1,2.59,192460.58
62.2,2.59,192116.43
62.3,2.59,191772.78
62.4,2.59,191429.63
62.5,2.59,191086.98
62.6,2.59,190744.83
62.7,2.59,190403.18
62.8,2.59,190062.03
62.9,2.59,189721.38
63,2.59,189381.23
63.1,2.59,189041.58
63.2,2.59,188702.43
63.3,2.59,188363.78
63.4,2.59,188025.63
63.5,2.59,187687.98
63.6,2.59,187350.83
63.7,2.59,187014.18
63.8,2.59,186678.03
63.9,2.59,186342.38
64,2.59,186007.23
64.1,2.59,185672.58
64.2,2.59,185338.43
64.3,2.59,185004.78
64.4,2.59,184671.63
64.5,2.59,184338.98
64.6,2.59,184006.83
64.7,2.59,183675.18
64.8,2.59,183344.03
64.9,2.59,183013.38
65,2.59,182683.23
65.1,2.59,182353.58
65.2,2.59,182024.43
65.3,2.59,181695.78
65.4,2.59,181367.63
65.5,2.59,181039.98
65.6,2.59,180712.83
65.7,2.59,180386.18
65.8,2.59,180060.03
65.9,2.59,179734.38
66,2.59,179409.23
66.1,2.59,179084.58
66.2,2.59,178760.43
66.3,2.59,178436.78
66.4,2.59,178113.63
66.5,2.59,177790.98
66.6,2.59,177468.83
66.7,2.59,177147.18
66.8,2.59,176826.03
66.9,2.59,176505.38
67,2.59,176185.23
67.1,2.59,175865.58
67.2,2.59,175546.43
67.3,2.59,175227.78
67.4,2.59,174909.63
67.5,2.59,174591.98
67.6,2.59,174274.83
67.7,2.59,173958.18
67.8,2.59,173642.03
67.9,2.59,173326.38
68,2.59,173011.23
68.1,2.59,172696.58
68.2,2.59,172382.43
68.3,2.59,172068.78
68.4,2.59,171755.63
68.5,2.59,171442.98
68.6,2.59,171130.83
68.7,2.59,170819.18
68.8,2.59,170508.03
68.9,2.59,170197.38
69,2.59,169887.23
69.1,2.59,169577.58
69.2,2.59,169268.43
69.3,2.59,168959.78
69.4,2.59,168651.63
69.5,2.59,168343.98
69.6,2.59,168036.83
69.7,2.59,167730.18
69.8,2.59,167424.03
69.9,2.59,167118.38
70,2.59,166813.23
70.1,2.59,166508.58
70.2,2.59,166204.43
70.3,2.59,165900.78
70.4,2.59,165597.63
70.5,2.59,165294.98
70.6,2.59,164992.83
70.7,2.59,164691.18
70.8,2.59,164390.03
70.9,2.59,164089.38
71,2.59,163789.23
71.1,2.59,163489.58
71.2,2.59,163190.43
71.3,2.59,162891.78
71.4,2.59,162593.63
71.5,2.59,162295.98
71.6,2.59,161998.83
71.7,2.59,161702.18
71.8,2.59,161406.03
71.9,2.59,161110.38
72,2.59,160815.23
72.1,2.59,160520.58
72.2,2.59,160226.43
72.3,2.59,159932.78
72.4,2.59,159639.63
72.5,2.59,159346.98
72.6,2.59,159054.83
72.7,2.59,158763.18
72.8,2.59,158472.03
72.9,2.59,158181.38
73,2.59,157891.23
73.1,2.59,157601.58
73.2,2.59,157312.43
73.3,2.59,157023.78
73.4,2.59,156735.63
73.5,2.59,156447.98
73.6,2.59,156160.83
73.7,2.59,155874.18
73.8,2.59,155588.03
73.9,2.59,155302.38
74,2.59,155017.23
74.1,2.59,154732.58
74.2,2.59,154448.43
74.3,2.59,154164.78
74.4,2.59,153881.63
74.5,2.59,153598.98
74.6,2.59,153316.83
74.7,2.59,153035.18
74.8,2.59,152754.03
74.9,2.59,152473.38
75,2.59,152193.23
50,2.6,234585
50.1,2.6,234183.85
50.2,2.6,233783.2
50.3,2.6,233383.05
50.4,2.6,232983.4
50.5,2.6,232584.25
50.6,2.6,232185.6
50.7,2.6,231787.45
50.8,2.6,231389.8
50.9,2.6,230992.65
51,2.6,230596
51.1,2.6,230199.85
51.2,2.6,229804.2
51.3,2.6,229409.05
51.4,2.6,229014.4
51.5,2.6,228620.25
51.6,2.6,228226.6
51.7,2.6,227833.45
51.8,2.6,227440.8
51.9,2.6,227048.65
52,2.6,226657
52.1,2.6,226265.85
52.2,2.6,225875.2
52.3,2.6,225485.05
52.4,2.6,225095.4
52.5,2.6,224706.25
52.6,2.6,224317.6
52.7,2.6,223929.45
52.8,2.6,223541.8
52.9,2.6,223154.65
53,2.6,222768
53.1,2.6,222381.85
53.2,2.6,221996.2
53.3,2.6,221611.05
53.4,2.6,221226.4
53.5,2.6,220842.25
53.6,2.6,220458.6
53.7,2.6,220075.45
53.8,2.6,219692.8
53.9,2.6,219310.65
54,2.6,218929
54.1,2.6,218547.85
54.2,2.6,218167.2
54.3,2.6,217787.05
54.4,2.6,217407.4
54.5,2.6,217028.25
54.6,2.6,216649.6
54.7,2.6,216271.45
54.8,2.6,215893.8
54.9,2.6,215516.65
55,2.6,215140
55.1,2.6,214763.85
55.2,2.6,214388.2
55.3,2.6,214013.05
55.4,2.6,213638.4
55.5,2.6,213264.25
55.6,2.6,212890.6
55.7,2.6,212517.45
55.8,2.6,212144.8
55.9,2.6,211772.65
56,2.6,211401
56.1,2.6,211029.85
56.2,2.6,210659.2
56.3,2.6,210289.05
56.4,2.6,209919.4
56.5,2.6,209550.25
56.6,2.6,209181.6
56.7,2.6,208813.45
56.8,2.6,208445.8
56.9,2.6,208078.65
57,2.6,207712
57.1,2.6,207345.85
57.2,2.6,206980.2
57.3,2.6,206615.05
57.4,2.6,206250.4
57.5,2.6,205886.25
57.6,2.6,205522.6
57.7,2.6,205159.45
57.8,2.6,204796.8
57.9,2.6,204434.65
58,2.6,204073
58.1,2.6,203711.85
58.2,2.6,203351.2
58.3,2.6,202991.05
58.4,2.6,202631.4
58.5,2.6,202272.25
58.6,2.6,201913.6
58.7,2.6,201555.45
58.8,2.6,201197.8
58.9,2.6,200840.65
59,2.6,200484
59.1,2.6,200127.85
59.2,2.6,199772.2
59.3,2.6,199417.05
59.4,2.6,199062.4
59.5,2.6,198708.25
59.6,2.6,198354.6
59.7,2.6,198001.45
59.8,2.6,197648.8
59.9,2.6,197296.65
60,2.6,196945
60.1,2.6,196593.85
60.2,2.6,196243.2
60.3,2.6,195893.05
60.4,2.6,195543.4
60.5,2.6,195194.25
60.6,2.6,194845.6
60.7,2.6,194497.45
60.8,2.6,194149.8
60.9,2.6,193802.65
61,2.6,193456
61.1,2.6,193109.85
61.2,2.6,192764.2
61.3,2.6,192419.05
61.4,2.6,192074.4
61.5,2.6,191730.25
61.6,2.6,191386.6
61.7,2.6,191043.45
61.8,2.6,190700.8
61.9,2.6,190358.65
62,2.6,190017
62.1,2.6,189675.85
62.2,2.6,189335.2
62.3,2.6,188995.05
62.4,2.6,188655.4
62.5,2.6,188316.25
62.6,2.6,187977.6
62.7,2.6,187639.45
62.8,2.6,187301.8
62.9,2.6,186964.65
63,2.6,186628
63.1,2.6,186291.85
63.2,2.6,185956.2
63.3,2.6,185621.05
63.4,2.6,185286.4
63.5,2.6,184952.25
63.6,2.6,184618.6
63.7,2.6,184285.45
63.8,2.6,183952.8
63.9,2.6,183620.65
64,2.6,183289
64.1,2.6,182957.85
64.2,2.6,182627.2
64.3,2.6,182297.05
64.4,2.6,181967.4
64.5,2.6,181638.25
64.6,2.6,181309.6
64.7,2.6,180981.45
64.8,2.6,180653.8
64.9,2.6,180326.65
65,2.6,180000
65.1,2.6,179673.85
65.2,2.6,179348.2
65.3,2.6,179023.05
65.4,2.6,178698.4
65.5,2.6,178374.25
65.6,2.6,178050.6
65.7,2.6,177727.45
65.8,2.6,177404.8
65.9,2.6,177082.65
66,2.6,176761
66.1,2.6,176439.85
66.2,2.6,176119.2
66.3,2.6,175799.05
66.4,2.6,175479.4
66.5,2.6,175160.25
66.6,2.6,174841.6
66.7,2.6,174523.45
66.8,2.6,174205.8
66.9,2.6,173888.65
67,2.6,173572
67.1,2.6,173255.85
67.2,2.6,172940.2
67.3,2.6,172625.05
67.4,2.6,172310.4
67.5,2.6,171996.25
67.6,2.6,171682.6
67.7,2.6,171369.45
67.8,2.6,171056.8
67.9,2.6,170744.65
68,2.6,170433
68.1,2.6,170121.85
68.2,2.6,169811.2
68.3,2.6,169501.05
68.4,2.6,169191.4
68.5,2.6,168882.25
68.6,2.6,168573.6
68.7,2.6,168265.45
68.8,2.6,167957.8
68.9,2.6,167650.65
69,2.6,167344
69.1,2.6,167037.85
69.2,2.6,166732.2
69.3,2.6,166427.05
69.4,2.6,166122.4
69.5,2.6,165818.25
69.6,2.6,165514.6
69.7,2.6,165211.45
69.8,2.6,164908.8
69.9,2.6,164606.65
70,2.6,164305
70.1,2.6,164003.85
70.2,2.6,163703.2
70.3,2.6,163403.05
70.4,2.6,163103.4
70.5,2.6,162804.25
70.6,2.6,162505.6
70.7,2.6,162207.45
70.8,2.6,161909.8
70.9,2.6,161612.65
71,2.6,161316
71.1,2.6,161019.85
71.2,2.6,160724.2
71.3,2.6,160429.05
71.4,2.6,160134.4
71.5,2.6,159840.25
71.6,2.6,159546.6
71.7,2.6,159253.45
71.8,2.6,158960.8
71.9,2.6,158668.65
72,2.6,158377
72.1,2.6,158085.85
72.2,2.6,157795.2
72.3,2.6,157505.05
72.4,2.6,157215.4
72.5,2.6,156926.25
72.6,2.6,156637.6
72.7,2.6,156349.45
72.8,2.6,156061.8
72.9,2.6,155774.65
73,2.6,155488
73.1,2.6,155201.85
73.2,2.6,154916.2
73.3,2.6,154631.05
73.4,2.6,154346.4
73.5,2.6,154062.25
73.6,2.6,153778.6
73.7,2.6,153495.45
73.8,2.6,153212.8
73.9,2.6,152930.65
74,2.6,152649
74.1,2.6,152367.85
74.2,2.6,152087.2
74.3,2.6,151807.05
74.4,2.6,151527.4
74.5,2.6,151248.25
74.6,2.6,150969.6
74.7,2.6,150691.45
74.8,2.6,150413.8
74.9,2.6,150136.65
75,2.6,149860
50,2.61,231405.23
50.1,2.61,231007.58
50.2,2.61,230610.43
50.3,2.61,230213.78
50.4,2.61,229817.63
50.5,2.61,229421.98
50.6,2.61,229026.83
50.7,2.61,228632.18
50.8,2.61,228238.03
50.9,2.61,227844.38
51,2.61,227451.23
51.1,2.61,227058.58
51.2,2.61,226666.43
51.3,2.61,226274.78
51.4,2.61,225883.63
51.5,2.61,225492.98
51.6,2.61,225102.83
51.7,2.61,224713.18
51.8,2.61,224324.03
51.9,2.61,223935.38
52,2.61,223547.23
52.1,2.61,223159.58
52.2,2.61,222772.43
52.3,2.61,222385.78
52.4,2.61,221999.63
52.5,2.61,221613.98
52.6,2.61,221228.83
52.7,2.61,220844.18
52.8,2.61,220460.03
52.9,2.61,220076.38
53,2.61,219693.23
53.1,2.61,219310.58
53.2,2.61,218928.43
53.3,2.61,218546.78
53.4,2.61,218165.63
53.5,2.61,217784.98
53.6,2.61,217404.83
53.7,2.61,217025.18
53.8,2.61,216646.03
53.9,2.61,216267.38
54,2.61,215889.23
54.1,2.61,215511.58
54.2,2.61,215134.43
54.3,2.61,214757.78
54.4,2.61,214381.63
54.5,2.61,214005.98
54.6,2.61,213630.83
54.7,2.61,213256.18
54.8,2.61,212882.03
54.9,2.61,212508.38
55,2.61,212135.23
55.1,2.61,211762.58
55.2,2.61,211390.43
55.3,2.61,211018.78
55.4,2.61,210647.63
55.5,2.61,210276.98
55.6,2.61,209906.83
55.7,2.61,209537.18
55.8,2.61,209168.03
55.9,2.61,208799.38
56,2.61,208431.23
56.1,2.61,208063.58
56.2,2.61,207696.43
56.3,2.61,207329.78
56.4,2.61,206963.63
56.5,2.61,206597.98
56.6,2.61,206232.83
56.7,2.61,205868.18
56.8,2.61,205504.03
56.9,2.61,205140.38
57,2.61,204777.23
57.1,2.61,204414.58
57.2,2.61,204052.43
57.3,2.61,203690.78
57.4,2.61,203329.63
57.5,2.61,202968.98
57.6,2.61,202608.83
57.7,2.61,202249.18
57.8,2.61,201890.03
57.9,2.61,201531.38
58,2.61,201173.23
58.1,2.61,200815.58
58.2,2.61,200458.43
58.3,2.61,200101.78
58.4,2.61,199745.63
58.5,2.61,199389.98
58.6,2.61,199034.83
58.7,2.61,198680.18
58.8,2.61,198326.03
58.9,2.61,197972.38
59,2.61,197619.23
59.1,2.61,197266.58
59.2,2.61,196914.43
59.3,2.61,196562.78
59.4,2.61,196211.63
59.5,2.61,195860.98
59.6,2.61,195510.83
59.7,2.61,195161.18
59.8,2.61,194812.03
59.9,2.61,194463.38
60,2.61,194115.23
60.1,2.61,193767.58
60.2,2.61,193420.43
60.3,2.61,193073.78
60.4,2.61,192727.63
60.5,2.61,192381.98
60.6,2.61,192036.83
60.7,2.61,191692.18
60.8,2.61,191348.03
60.9,2.61,191004.38
61,2.61,190661.23
61.1,2.61,190318.58
61.2,2.61,189976.43
61.3,2.61,189634.78
61.4,2.61,189293.63
61.5,2.61,188952.98
61.6,2.61,188612.83
61.7,2.61,188273.18
61.8,2.61,187934.03
61.9,2.61,187595.38
62,2.61,187257.23
62.1,2.61,186919.58
62.2,2.61,186582.43
62.3,2.61,186245.78
62.4,2.61,185909.63
62.5,2.61,185573.98
62.6,2.61,185238.83
62.7,2.61,184904.18
62.8,2.61,184570.03
62.9,2.61,184236.38
63,2.61,183903.23
63.1,2.61,183570.58
63.2,2.61,183238.43
63.3,2.61,182906.78
63.4,2.61,182575.63
63.5,2.61,182244.98
63.6,2.61,181914.83
63.7,2.61,181585.18
63.8,2.61,181256.03
63.9,2.61,180927.38
64,2.61,180599.23
64.1,2.61,180271.58
64.2,2.61,179944.43
64.3,2.61,179617.78
64.4,2.61,179291.63
64.5,2.61,178965.98
64.6,2.61,178640.83
64.7,2.61,178316.18
64.8,2.61,177992.03
64.9,2.61,177668.38
65,2.61,177345.23
65.1,2.61,177022.58
65.2,2.61,176700.43
65.3,2.61,176378.78
65.4,2.61,176057.63
65.5,2.61,175736.98
65.6,2.61,175416.83
65.7,2.61,175097.18
65.8,2.61,174778.03
65.9,2.61,174459.38
66,2.61,174141.23
66.1,2.61,173823.58
66.2,2.61,173506.43
66.3,2.61,173189.78
66.4,2.61,172873.63
66.5,2.61,172557.98
66.6,2.61,172242.83
66.7,2.61,171928.18
66.8,2.61,171614.03
66.9,2.61,171300.38
67,2.61,170987.23
67.1,2.61,170674.58
67.2,2.61,170362.43
67.3,2.61,170050.78
67.4,2.61,169739.63
67.5,2.61,169428.98
67.6,2.61,169118.83
67.7,2.61,168809.18
67.8,2.61,168500.03
67.9,2.61,168191.38
68,2.61,167883.23
68.1,2.61,167575.58
68.2,2.61,167268.43
68.3,2.61,166961.78
68.4,2.61,166655.63
68.5,2.61,166349.98
68.6,2.61,166044.83
68.7,2.61,165740.18
68.8,2.61,165436.03
68.9,2.61,165132.38
69,2.61,164829.23
69.1,2.61,164526.58
69.2,2.61,164224.43
69.3,2.61,163922.78
69.4,2.61,163621.63
69.5,2.61,163320.98
69.6,2.61,163020.83
69.7,2.61,162721.18
69.8,2.61,162422.03
69.9,2.61,162123.38
70,2.61,161825.23
70.1,2.61,161527.58
70.2,2.61,161230.43
70.3,2.61,160933.78
70.4,2.61,160637.63
70.5,2.61,160341.98
70.6,2.61,160046.83
70.7,2.61,159752.18
70.8,2.61,159458.03
70.9,2.61,159164.38
71,2.61,158871.23
71.1,2.61,158578.58
71.2,2.61,158286.43
71.3,2.61,157994.78
71.4,2.61,157703.63
71.5,2.61,157412.98
71.6,2.61,157122.83
71.7,2.61,156833.18
71.8,2.61,156544.03
71.9,2.61,156255.38
72,2.61,155967.23
72.1,2.61,155679.58
72.2,2.61,155392.43
72.3,2.61,155105.78
72.4,2.61,154819.63
72.5,2.61,154533.98
72.6,2.61,154248.83
72.7,2.61,153964.18
72.8,2.61,153680.03
72.9,2.61,153396.38
73,2.61,153113.23
73.1,2.61,152830.58
73.2,2.61,152548.43
73.3,2.61,152266.78
73.4,2.61,151985.63
73.5,2.61,151704.98
73.6,2.61,151424.83
73.7,2.61,151145.18
73.8,2.61,150866.03
73.9,2.61,150587.38
74,2.61,150309.23
74.1,2.61,150031.58
74.2,2.61,149754.43
74.3,2.61,149477.78
74.4,2.61,149201.63
74.5,2.61,148925.98
74.6,2.61,148650.83
74.7,2.61,148376.18
74.8,2.61,148102.03
74.9,2.61,147828.38
75,2.61,147555.23
50,2.62,228253.92
50.1,2.62,227859.77
50.2,2.62,227466.12
50.3,2.62,227072.97
50.4,2.62,226680.32
50.5,2.62,226288.17
50.6,2.62,225896.52
50.7,2.62,225505.37
50.8,2.62,225114.72
50.9,2.62,224724.57
51,2.62,224334.92
51.1,2.62,223945.77
51.2,2.62,223557.12
51.3,2.62,223168.97
51.4,2.62,222781.32
51.5,2.62,222394.17
51.6,2.62,222007.52
51.7,2.62,221621.37
51.8,2.62,221235.72
51.9,2.62,220850.57
52,2.62,220465.92
52.1,2.62,220081.77
52.2,2.62,219698.12
52.3,2.62,219314.97
52.4,2.62,218932.32
52.5,2.62,218550.17
52.6,2.62,218168.52
52.7,2.62,217787.37
52.8,2.62,217406.72
52.9,2.62,217026.57
53,2.62,216646.92
53.1,2.62,216267.77
53.2,2.62,215889.12
53.3,2.62,215510.97
53.4,2.62,215133.32
53.5,2.62,214756.17
53.6,2.62,214379.52
53.7,2.62,214003.37
53.8,2.62,213627.72
53.9,2.62,213252.57
54,2.62,212877.92
54.1,2.62,212503.77
54.2,2.62,212130.12
54.3,2.62,211756.97
54.4,2.62,211384.32
54.5,2.62,211012.17
54.6,2.62,210640.52
54.7,2.62,210269.37
54.8,2.62,209898.72
54.9,2.62,209528.57
55,2.62,209158.92
55.1,2.62,208789.77
55.2,2.62,208421.12
55.3,2.62,208052.97
55.4,2.62,207685.32
55.5,2.62,207318.17
55.6,2.62,206951.52
55.7,2.62,206585.37
55.8,2.62,206219.72
55.9,2.62,205854.57
56,2.62,205489.92
56.1,2.62,205125.77
56.2,2.62,204762.12
56.3,2.62,204398.97
56.4,2.62,204036.32
56.5,2.62,203674.17
56.6,2.62,203312.52
56.7,2.62,202951.37
56.8,2.62,202590.72
56.9,2.62,202230.57
57,2.62,201870.92
57.1,2.62,201511.77
57.2,2.62,201153.12
57.3,2.62,200794.97
57.4,2.62,200437.32
57.5,2.62,200080.17
57.6,2.62,199723.52
57.7,2.62,199367.37
57.8,2.62,199011.72
57.9,2.62,198656.57
58,2.62,198301.92
58.1,2.62,197947.77
58.2,2.62,197594.12
58.3,2.62,197240.97
58.4,2.62,196888.32
58.5,2.62,196536.17
58.6,2.62,196184.52
58.7,2.62,195833.37
58.8,2.62,195482.72
58.9,2.62,195132.57
59,2.62,194782.92
59.1,2.62,194433.77
59.2,2.62,194085.12
59.3,2.62,193736.97
59.4,2.62,193389.32
59.5,2.62,193042.17
59.6,2.62,192695.52
59.7,2.62,192349.37
59.8,2.62,192003.72
59.9,2.62,191658.57
60,2.62,191313.92
60.1,2.62,190969.77
60.2,2.62,190626.12
60.3,2.62,190282.97
60.4,2.62,189940.32
60.5,2.62,189598.17
60.6,2.62,189256.52
60.7,2.62,188915.37
60.8,2.62,188574.72
60.9,2.62,188234.57
61,2.62,187894.92
61.1,2.62,187555.77
61.2,2.62,187217.12
61.3,2.62,186878.97
61.4,2.62,186541.32
61.5,2.62,186204.17
61.6,2.62,185867.52
61.7,2.62,185531.37
61.8,2.62,185195.72
61.9,2.62,184860.57
62,2.62,184525.92
62.1,2.62,184191.77
62.2,2.62,183858.12
62.3,2.62,183524.97
62.4,2.62,183192.32
62.5,2.62,182860.17
62.6,2.62,182528.52
62.7,2.62,182197.37
62.8,2.62,181866.72
62.9,2.62,181536.57
63,2.62,181206.92
63.1,2.62,180877.77
63.2,2.62,180549.12
63.3,2.62,180220.97
63.4,2.62,179893.32
63.5,2.62,179566.17
63.6,2.62,179239.52
63.7,2.62,178913.37
63.8,2.62,178587.72
63.9,2.62,178262.57
64,2.62,177937.92
64.1,2.62,177613.77
64.2,2.62,177290.12
64.3,2.62,176966.97
64.4,2.62,176644.32
64.5,2.62,176322.17
64.6,2.62,176000.52
64.7,2.62,175679.37
64.8,2.62,175358.72
64.9,2.62,175038.57
65,2.62,174718.92
65.1,2.62,174399.77
65.2,2.62,174081.12
65.3,2.62,173762.97
65.4,2.62,173445.32
65.5,2.62,173128.17
65.6,2.62,172811.52
65.7,2.62,172495.37
65.8,2.62,172179.72
65.9,2.62,171864.57
66,2.62,171549.92
66.1,2.62,171235.77
66.2,2.62,170922.12
66.3,2.62,170608.97
66.4,2.62,170296.32
66.5,2.62,169984.17
66.6,2.62,169672.52
66.7,2.62,169361.37
66.8,2.62,169050.72
66.9,2.62,168740.57
67,2.62,168430.92
67.1,2.62,168121.77
67.2,2.62,167813.12
67.3,2.62,167504.97
67.4,2.62,167197.32
67.5,2.62,166890.17
67.6,2.62,166583.52
67.7,2.62,166277.37
67.8,2.62,165971.72
67.9,2.62,165666.57
68,2.62,165361.92
68.1,2.62,165057.77
68.2,2.62,164754.12
68.3,2.62,164450.97
68.4,2.62,164148.32
68.5,2.62,163846.17
68.6,2.62,163544.52
68.7,2.62,163243.37
68.8,2.62,162942.72
68.9,2.62,162642.57
69,2.62,162342.92
69.1,2.62,162043.77
69.2,2.62,161745.12
69.3,2.62,161446.97
69.4,2.62,161149.32
69.5,2.62,160852.17
69.6,2.62,160555.52
69.7,2.62,160259.37
69.8,2.62,159963.72
69.9,2.62,159668.57
70,2.62,159373.92
70.1,2.62,159079.77
70.2,2.62,158786.12
70.3,2.62,158492.97
70.4,2.62,158200.32
70.5,2.62,157908.17
70.6,2.62,157616.52
70.7,2.62,157325.37
70.8,2.62,157034.72
70.9,2.62,156744.57
71,2.62,156454.92
71.1,2.62,156165.77
71.2,2.62,155877.12
71.3,2.62,155588.97
71.4,2.62,155301.32
71.5,2.62,155014.17
71.6,2.62,154727.52
71.7,2.62,154441.37
71.8,2.62,154155.72
71.9,2.62,153870.57
72,2.62,153585.92
72.1,2.62,153301.77
72.2,2.62,153018.12
72.3,2.62,152734.97
72.4,2.62,152452.32
72.5,2.62,152170.17
72.6,2.62,151888.52
72.7,2.62,151607.37
72.8,2.62,151326.72
72.9,2.62,151046.57
73,2.62,150766.92
73.1,2.62,150487.77
73.2,2.62,150209.12
73.3,2.62,149930.97
73.4,2.62,149653.32
73.5,2.62,149376.17
73.6,2.62,149099.52
73.7,2.62,148823.37
73.8,2.62,148547.72
73.9,2.62,148272.57
74,2.62,147997.92
74.1,2.62,147723.77
74.2,2.62,147450.12
74.3,2.62,147176.97
74.4,2.62,146904.32
74.5,2.62,146632.17
74.6,2.62,146360.52
74.7,2.62,146089.37
74.8,2.62,145818.72
74.9,2.62,145548.57
75,2.62,145278.92
50,2.63,225131.07
50.1,2.63,224740.42
50.2,2.63,224350.27
50.3,2.63,223960.62
50.4,2.63,223571.47
50.5,2.63,223182.82
50.6,2.63,222794.67
50.7,2.63,222407.02
50.8,2.63,222019.87
50.9,2.63,221633.22
51,2.63,221247.07
51.1,2.63,220861.42
51.2,2.63,220476.27
51.3,2.63,220091.62
51.4,2.63,219707.47
51.5,2.63,219323.82
51.6,2.63,218940.67
51.7,2.63,218558.02
51.8,2.63,218175.87
51.9,2.63,217794.22
52,2.63,217413.07
52.1,2.63,217032.42
52.2,2.63,216652.27
52.3,2.63,216272.62
52.4,2.63,215893.47
52.5,2.63,215514.82
52.6,2.63,215136.67
52.7,2.63,214759.02
52.8,2.63,214381.87
52.9,2.63,214005.22
53,2.63,213629.07
53.1,2.63,213253.42
53.2,2.63,212878.27
53.3,2.63,212503.62
53.4,2.63,212129.47
53.5,2.63,211755.82
53.6,2.63,211382.67
53.7,2.63,211010.02
53.8,2.63,210637.87
53.9,2.63,210266.22
54,2.63,209895.07
54.1,2.63,209524.42
54.2,2.63,209154.27
54.3,2.63,208784.62
54.4,2.63,208415.47
54.5,2.63,208046.82
54.6,2.63,207678.67
54.7,2.63,207311.02
54.8,2.63,206943.87
54.9,2.63,206577.22
55,2.63,206211.07
55.1,2.63,205845.42
55.2,2.63,205480.27
55.3,2.63,205115.62
55.4,2.63,204751.47
55.5,2.63,204387.82
55.6,2.63,204024.67
55.7,2.63,203662.02
55.8,2.63,203299.87
55.9,2.63,202938.22
56,2.63,202577.07
56.1,2.63,202216.42
56.2,2.63,201856.27
56.3,2.63,201496.62
56.4,2.63,201137.47
56.5,2.63,200778.82
56.6,2.63,200420.67
56.7,2.63,200063.02
56.8,2.63,199705.87
56.9,2.63,199349.22
57,2.63,198993.07
57.1,2.63,198637.42
57.2,2.63,198282.27
57.3,2.63,197927.62
57.4,2.63,197573.47
57.5,2.63,197219.82
57.6,2.63,196866.67
57.7,2.63,196514.02
57.8,2.63,196161.87
57.9,2.63,195810.22
58,2.63,195459.07
58.1,2.63,195108.42
58.2,2.63,194758.27
58.3,2.63,194408.62
58.4,2.63,194059.47
58.5,2.63,193710.82
58.6,2.63,193362.67
58.7,2.63,193015.02
58.8,2.63,192667.87
58.9,2.63,192321.22
59,2.63,191975.07
59.1,2.63,191629.42
59.2,2.63,191284.27
59.3,2.63,190939.62
59.4,2.63,190595.47
59.5,2.63,190251.82
59.6,2.63,189908.67
59.7,2.63,189566.02
59.8,2.63,189223.87
59.9,2.63,188882.22
60,2.63,188541.07
60.1,2.63,188200.42
60.2,2.63,187860.27
60.3,2.63,187520.62
60.4,2.63,187181.47
60.5,2.63,186842.82
60.6,2.63,186504.67
60.7,2.63,186167.02
60.8,2.63,185829.87
